price_date,open,high,low,close,adj_close,volume
2010-03-17,107.30999755859375,107.87000274658203,107.2300033569336,107.5199966430664,75.89311981201172,6989400
2010-03-18,107.52999877929688,108.02999877929688,107.45999908447266,107.94999694824219,76.19662475585938,7495600
2010-03-19,107.33999633789062,108.16999816894531,106.91999816894531,107.33999633789062,75.91162872314453,12068000
2010-03-22,106.94999694824219,108.06999969482422,106.91999816894531,107.79000091552734,76.2298812866211,8835200
2010-03-23,108.02999877929688,108.91999816894531,107.83000183105469,108.87000274658203,76.9936294555664,9105900
2010-03-24,108.5199966430664,108.80999755859375,108.22000122070312,108.4000015258789,76.6612777709961,7075900
2010-03-25,108.98999786376953,109.52999877929688,108.31999969482422,108.44000244140625,76.68955993652344,9526500
2010-03-26,108.62999725341797,109.06999969482422,108.12999725341797,108.43000030517578,76.6824722290039,8859800
2010-03-29,108.79000091552734,109.16000366210938,108.66999816894531,108.91999816894531,77.0289535522461,5886300
2010-03-30,109.01000213623047,109.37999725341797,108.66999816894531,109.12999725341797,77.17749786376953,5781300
2010-03-31,108.81999969482422,109.04000091552734,108.31999969482422,108.61000061035156,76.8097152709961,6078200
2010-04-01,109.23999786376953,109.58000183105469,108.66000366210938,109.27999877929688,77.28361511230469,11474400
2010-04-05,109.58999633789062,109.87999725341797,109.25,109.7300033569336,77.60185241699219,4237800
2010-04-06,109.44999694824219,109.87000274658203,109.27999877929688,109.72000122070312,77.5947494506836,4407600
2010-04-07,109.55000305175781,109.69999694824219,108.5199966430664,109.05000305175781,77.1209487915039,10894000
2010-04-08,108.70999908447266,109.56999969482422,108.5,109.37000274658203,77.34725952148438,8764300
2010-04-09,109.5199966430664,110.08000183105469,109.41000366210938,110.05999755859375,77.83528900146484,6013100
2010-04-12,110.13999938964844,110.36000061035156,109.9800033569336,110.18000030517578,77.92008972167969,4366500
2010-04-13,110.0,110.44000244140625,109.52999877929688,110.25,77.96953582763672,6104100
2010-04-14,110.5999984741211,111.31999969482422,110.43000030517578,111.29000091552734,78.70508575439453,7987400
2010-04-15,111.08000183105469,111.62000274658203,111.04000091552734,111.55999755859375,78.89602661132812,8664000
2010-04-16,111.26000213623047,111.5,109.69999694824219,110.18000030517578,77.98368835449219,22103600
2010-04-19,109.86000061035156,110.91000366210938,109.73999786376953,110.83999633789062,78.45081329345703,10482500
2010-04-20,111.22000122070312,111.43000030517578,110.77999877929688,111.0999984741211,78.6348648071289,8901000
2010-04-21,111.13999938964844,111.5,110.69000244140625,111.16000366210938,78.67732238769531,9115800
2010-04-22,110.61000061035156,111.51000213623047,110.1500015258789,111.3499984741211,78.81181335449219,9946100
2010-04-23,111.29000091552734,112.04000091552734,111.05000305175781,111.95999908447266,79.24353790283203,13873100
2010-04-26,112.11000061035156,112.58000183105469,112.0199966430664,112.08000183105469,79.3285140991211,8015700
2010-04-27,111.76000213623047,112.18000030517578,109.7300033569336,109.87000274658203,77.7642593383789,19874600
2010-04-28,110.37999725341797,110.83999633789062,109.69000244140625,110.55000305175781,78.24555969238281,14833300
2010-04-29,110.94000244140625,112.0,110.91999816894531,111.69000244140625,79.05242919921875,7472600
2010-04-30,111.80999755859375,112.0,110.04000091552734,110.0999984741211,77.92707824707031,14615900
2010-05-03,110.56999969482422,111.81999969482422,110.56999969482422,111.54000091552734,78.94631958007812,8324800
2010-05-04,110.51000213623047,110.54000091552734,108.69999694824219,109.36000061035156,77.40331268310547,19911700
2010-05-05,108.55000305175781,109.55999755859375,108.25,108.80000305175781,77.0069808959961,18900400
2010-05-06,108.37000274658203,109.1500015258789,99.16000366210938,105.26000213623047,74.50138854980469,34425300
2010-05-07,105.0199966430664,105.94000244140625,102.54000091552734,103.77999877929688,73.45388793945312,33885700
2010-05-10,107.56999969482422,108.47000122070312,107.0,108.0,76.44072723388672,20454000
2010-05-11,107.13999938964844,108.93000030517578,106.9800033569336,107.66999816894531,76.2071304321289,16440600
2010-05-12,108.08000183105469,109.3499984741211,107.94999694824219,109.26000213623047,77.3324966430664,12985000
2010-05-13,108.94999694824219,109.45999908447266,107.97000122070312,108.0999984741211,76.51148986816406,11160700
2010-05-14,107.44999694824219,107.66999816894531,105.62000274658203,106.51000213623047,75.38610076904297,17962100
2010-05-17,106.69000244140625,106.91999816894531,104.66000366210938,106.5199966430664,75.39319610595703,17552200
2010-05-18,107.29000091552734,107.51000213623047,105.13999938964844,105.38999938964844,74.59342193603516,19213400
2010-05-19,104.95999908447266,105.58000183105469,103.58999633789062,104.7699966430664,74.15454864501953,24115100
2010-05-20,102.97000122070312,103.25,101.0,101.11000061035156,71.56407165527344,28708100
2010-05-21,99.30000305175781,101.97000122070312,99.0199966430664,101.83999633789062,72.35340881347656,30840500
2010-05-24,101.37000274658203,101.9800033569336,100.52999877929688,100.68000030517578,71.52924346923828,16537800
2010-05-25,98.52999877929688,100.56999969482422,97.75,100.45999908447266,71.37293243408203,25166200
2010-05-26,100.87999725341797,101.80000305175781,99.5199966430664,99.68000030517578,70.81880187988281,18499900
2010-05-27,101.44000244140625,102.7300033569336,101.06999969482422,102.72000122070312,72.97863006591797,18333200
2010-05-28,102.58999633789062,102.62999725341797,101.04000091552734,101.47000122070312,72.09051513671875,19442500
2010-06-01,100.66999816894531,102.29000091552734,100.2300033569336,100.31999969482422,71.27351379394531,17009600
2010-06-02,100.86000061035156,102.6500015258789,100.41000366210938,102.61000061035156,72.90047454833984,14879500
2010-06-03,102.98999786376953,103.26000213623047,101.83999633789062,102.69000244140625,72.95731353759766,11856600
2010-06-04,100.97000122070312,101.18000030517578,99.0,99.44000244140625,70.64833068847656,20047200
2010-06-07,99.66000366210938,99.91999816894531,98.19999694824219,98.2699966430664,69.81707000732422,13694600
2010-06-08,98.36000061035156,99.66999816894531,97.69999694824219,99.44000244140625,70.64833068847656,25086600
2010-06-09,99.9800033569336,100.77999877929688,98.80000305175781,99.1500015258789,70.44225311279297,16076800
2010-06-10,100.5999984741211,101.9800033569336,100.5999984741211,101.87999725341797,72.3818588256836,13825600
2010-06-11,101.06999969482422,102.3499984741211,101.0199966430664,102.30999755859375,72.68727111816406,9066300
2010-06-14,102.98999786376953,103.48999786376953,102.04000091552734,102.13999938964844,72.5665283203125,8995700
2010-06-15,102.80999755859375,104.29000091552734,102.0999984741211,104.16999816894531,74.00878143310547,9402100
2010-06-16,103.69000244140625,104.4800033569336,103.5199966430664,104.29000091552734,74.09403991699219,9602400
2010-06-17,104.51000213623047,104.62000274658203,103.37999725341797,104.55999755859375,74.2858657836914,9742800
2010-06-18,104.51000213623047,104.83999633789062,104.2300033569336,104.48999786376953,74.37132263183594,6890700
2010-06-21,105.7300033569336,105.95999908447266,103.95999908447266,104.44999694824219,74.3427734375,10258800
2010-06-22,104.5,104.94000244140625,102.83999633789062,102.93000030517578,73.26093292236328,11915600
2010-06-23,103.08000183105469,103.68000030517578,102.2699966430664,102.98999786376953,73.30363464355469,12966900
2010-06-24,102.51000213623047,102.63999938964844,101.30000305175781,101.55999755859375,72.28582000732422,13397700
2010-06-25,101.80000305175781,102.02999877929688,100.83000183105469,101.72000122070312,72.39967346191406,10893500
2010-06-28,101.69000244140625,102.05000305175781,101.04000091552734,101.44000244140625,72.20042419433594,6770700
2010-06-29,100.19000244140625,100.2300033569336,98.12999725341797,98.7300033569336,70.27156829833984,16662900
2010-06-30,98.51000213623047,99.12999725341797,97.58999633789062,97.7300033569336,69.55980682373047,13386200
2010-07-01,97.75,98.0,96.26000213623047,97.33999633789062,69.28227996826172,18562200
2010-07-02,97.52999877929688,97.73999786376953,96.16999816894531,96.87000274658203,68.94767761230469,11305700
2010-07-06,97.98999786376953,98.62000274658203,96.61000061035156,97.44999694824219,69.36051177978516,10251400
2010-07-07,97.54000091552734,100.37000274658203,97.5,100.29000091552734,71.3818588256836,12255100
2010-07-08,100.9000015258789,101.51000213623047,100.4000015258789,101.51000213623047,72.25028991699219,9456500
2010-07-09,101.45999908447266,102.12999725341797,101.27999877929688,102.11000061035156,72.67726135253906,7377600
2010-07-12,101.8499984741211,102.30000305175781,101.55000305175781,102.25,72.77696228027344,6613100
2010-07-13,103.22000122070312,104.18000030517578,103.16999816894531,103.7300033569336,73.83037567138672,9339100
2010-07-14,103.52999877929688,104.08999633789062,103.12000274658203,103.75,73.84457397460938,8757900
2010-07-15,103.72000122070312,103.87999725341797,102.48999786376953,103.69999694824219,73.8089828491211,11495700
2010-07-16,103.01000213623047,103.11000061035156,100.83000183105469,101.01000213623047,71.95887756347656,12219700
2010-07-19,101.41000366210938,101.9000015258789,100.76000213623047,101.62000274658203,72.39349365234375,7289500
2010-07-20,100.0999984741211,102.4000015258789,100.04000091552734,102.33000183105469,72.89923095703125,9200800
2010-07-21,102.66999816894531,102.69999694824219,100.72000122070312,101.2300033569336,72.11563873291016,10812500
2010-07-22,102.25,103.70999908447266,102.22000122070312,103.25,73.55469512939453,10386600
2010-07-23,103.11000061035156,104.5,102.91999816894531,104.2699966430664,74.28128051757812,13384300
2010-07-26,104.41000366210938,105.33000183105469,104.20999908447266,105.26000213623047,74.98656463623047,9047000
2010-07-27,105.75,105.83999633789062,105.0,105.44000244140625,75.11480712890625,10259500
2010-07-28,105.23999786376953,105.55000305175781,104.69000244140625,105.08999633789062,74.86544799804688,7157900
2010-07-29,105.66000366210938,105.93000030517578,103.91999816894531,104.66999816894531,74.5662841796875,11562800
2010-07-30,103.80000305175781,105.12999725341797,103.54000091552734,104.69999694824219,74.5876235961914,11706000
2010-08-02,106.08000183105469,106.98999786376953,105.87999725341797,106.7300033569336,76.03379821777344,6852300
2010-08-03,106.4800033569336,106.83000183105469,106.05999755859375,106.38999938964844,75.79159545898438,5440100
2010-08-04,106.6500015258789,107.1500015258789,106.37999725341797,106.95999908447266,76.19764709472656,7289900
2010-08-05,106.43000030517578,106.87999725341797,106.2300033569336,106.87999725341797,76.14063262939453,3631700
2010-08-06,105.91999816894531,106.7300033569336,105.30999755859375,106.69000244140625,76.00535583496094,7524700
2010-08-09,107.0,107.37000274658203,106.63999938964844,107.12000274658203,76.31161499023438,3723500
2010-08-10,106.36000061035156,107.18000030517578,105.66999816894531,106.66000366210938,75.98388671875,8434400
2010-08-11,105.19000244140625,105.20999908447266,103.91000366210938,104.12999725341797,74.18157196044922,9496200
2010-08-12,102.8499984741211,103.87000274658203,102.77999877929688,103.44999694824219,73.69715118408203,14562800
2010-08-13,103.20999908447266,103.80000305175781,103.0999984741211,103.3499984741211,73.62586975097656,6481600
2010-08-16,102.80999755859375,103.58999633789062,102.37999725341797,103.27999877929688,73.57601928710938,5818900
2010-08-17,103.98999786376953,105.12000274658203,103.66999816894531,104.33000183105469,74.32406616210938,5461600
2010-08-18,104.26000213623047,105.11000061035156,103.68000030517578,104.56999969482422,74.4949951171875,6344900
2010-08-19,104.08000183105469,104.30999755859375,102.55000305175781,103.05999755859375,73.41932678222656,8882600
2010-08-20,102.43000030517578,102.4800033569336,101.47000122070312,102.13999938964844,73.03600311279297,8548600
2010-08-23,102.54000091552734,103.05000305175781,101.69999694824219,101.76000213623047,72.76427459716797,5552400
2010-08-24,100.7300033569336,101.1500015258789,99.91000366210938,100.4000015258789,71.79183959960938,9543400
2010-08-25,99.91000366210938,100.9800033569336,99.37000274658203,100.61000061035156,71.94198608398438,9732500
2010-08-26,100.95999908447266,101.05999755859375,99.66999816894531,99.93000030517578,71.45577239990234,8258800
2010-08-27,100.52999877929688,101.62999725341797,99.4000015258789,101.58000183105469,72.63565826416016,10431400
2010-08-30,101.2300033569336,101.54000091552734,100.16000366210938,100.16999816894531,71.62737274169922,4731200
2010-08-31,99.88999938964844,100.8499984741211,99.5199966430664,100.19999694824219,71.6488265991211,10523400
2010-09-01,101.36000061035156,102.9000015258789,101.33000183105469,102.80000305175781,73.5079345703125,8511100
2010-09-02,102.91000366210938,103.29000091552734,102.62000274658203,103.27999877929688,73.85121154785156,3782600
2010-09-03,104.22000122070312,104.62999725341797,103.29000091552734,104.58000183105469,74.78081512451172,6280300
2010-09-07,104.16000366210938,104.29000091552734,103.41000366210938,103.55999755859375,74.05143737792969,4206700
2010-09-08,103.70999908447266,104.4000015258789,103.68000030517578,103.9800033569336,74.35167694091797,5742100
2010-09-09,104.9800033569336,105.0,103.97000122070312,104.25,74.5447769165039,4396500
2010-09-10,104.41999816894531,104.81999969482422,104.1500015258789,104.77999877929688,74.92378234863281,3521600
2010-09-13,105.6500015258789,105.86000061035156,105.05999755859375,105.66999816894531,75.56017303466797,4944900
2010-09-14,105.4800033569336,106.06999969482422,105.16999816894531,105.44000244140625,75.39567565917969,5077800
2010-09-15,105.19999694824219,106.05999755859375,104.9800033569336,105.94000244140625,75.75325012207031,4374300
2010-09-16,105.66999816894531,106.23999786376953,105.4000015258789,106.19000244140625,75.9319839477539,5449000
2010-09-17,106.3499984741211,106.48999786376953,105.6500015258789,106.06999969482422,75.98287963867188,7777800
2010-09-20,106.4000015258789,107.72000122070312,106.19999694824219,107.5199966430664,77.02162170410156,5257500
2010-09-21,107.54000091552734,108.30999755859375,107.16999816894531,107.62000274658203,77.09320831298828,8381800
2010-09-22,107.55999755859375,108.04000091552734,107.08000183105469,107.4000015258789,76.93560791015625,5593500
2010-09-23,106.63999938964844,107.62000274658203,106.41000366210938,106.66999816894531,76.41268920898438,7547400
2010-09-24,107.7699966430664,108.66000366210938,107.66999816894531,108.56999969482422,77.77374267578125,5334900
2010-09-27,108.56999969482422,108.7300033569336,108.08000183105469,108.19000244140625,77.5015869140625,3989800
2010-09-28,108.36000061035156,108.87000274658203,107.30000305175781,108.55999755859375,77.76659393310547,7872700
2010-09-29,108.3499984741211,108.70999908447266,108.0,108.30999755859375,77.58751678466797,6281000
2010-09-30,108.91000366210938,109.5199966430664,107.47000122070312,107.91000366210938,77.30097198486328,11670500
2010-10-01,108.55000305175781,108.7300033569336,107.83999633789062,108.31999969482422,77.59465026855469,5987600
2010-10-04,108.16000366210938,108.55000305175781,107.06999969482422,107.56999969482422,77.05743408203125,5561600
2010-10-05,108.41000366210938,109.68000030517578,108.2699966430664,109.4000015258789,78.36831665039062,6493200
2010-10-06,109.44000244140625,109.83000183105469,109.2699966430664,109.7699966430664,78.63335418701172,7215600
2010-10-07,110.08999633789062,110.11000061035156,109.01000213623047,109.5999984741211,78.5115966796875,5282200
2010-10-08,109.66000366210938,110.41000366210938,109.37999725341797,110.16000366210938,78.91272735595703,4812900
2010-10-11,110.29000091552734,110.4000015258789,109.87999725341797,110.26000213623047,78.98435974121094,3527300
2010-10-12,109.93000030517578,110.62999725341797,109.20999908447266,110.26000213623047,78.98435974121094,5373500
2010-10-13,110.81999969482422,111.63999938964844,110.66000366210938,111.05999755859375,79.55745697021484,6921600
2010-10-14,111.05000305175781,111.2300033569336,110.30999755859375,111.06999969482422,79.56463623046875,8971700
2010-10-15,111.43000030517578,111.47000122070312,110.11000061035156,110.68000030517578,79.35166931152344,9377400
2010-10-18,110.68000030517578,111.58999633789062,110.55000305175781,111.01000213623047,79.5882797241211,4434900
2010-10-19,110.29000091552734,110.68000030517578,109.16999816894531,109.83999633789062,78.74946594238281,9253700
2010-10-20,110.08999633789062,111.58000183105469,109.81999969482422,111.08999633789062,79.64563751220703,7394700
2010-10-21,111.58000183105469,112.20999908447266,110.69999694824219,111.54000091552734,79.96825408935547,6992000
2010-10-22,111.58999633789062,111.68000030517578,111.1500015258789,111.36000061035156,79.83924102783203,3549800
2010-10-25,111.9000015258789,112.55000305175781,111.66000366210938,111.70999908447266,80.09012603759766,6126500
2010-10-26,111.19999694824219,111.91000366210938,110.93000030517578,111.76000213623047,80.12598419189453,5371300
2010-10-27,111.12000274658203,111.45999908447266,110.26000213623047,111.30999755859375,79.80337524414062,7608300
2010-10-28,111.7699966430664,111.86000061035156,110.58000183105469,111.0999984741211,79.65283966064453,5657500
2010-10-29,111.0199966430664,111.37999725341797,110.80999755859375,111.30999755859375,79.80337524414062,5972000
2010-11-01,111.68000030517578,112.51000213623047,110.66999816894531,111.31999969482422,79.81053161621094,9428500
2010-11-02,112.01000213623047,112.27999877929688,111.8499984741211,111.87999725341797,80.21202087402344,4073600
2010-11-03,112.06999969482422,112.37000274658203,111.05999755859375,112.30000305175781,80.51312255859375,10108800
2010-11-04,113.30999755859375,114.5199966430664,113.23999786376953,114.43000030517578,82.04024505615234,9353700
2010-11-05,114.44999694824219,114.62999725341797,114.05000305175781,114.54000091552734,82.11913299560547,6347900
2010-11-08,114.13999938964844,114.3499984741211,113.77999877929688,114.22000122070312,81.88964080810547,4081700
2010-11-09,114.37999725341797,114.41000366210938,113.2300033569336,113.69000244140625,81.5097427368164,5838500
2010-11-10,113.62000274658203,113.88999938964844,112.76000213623047,113.7300033569336,81.53838348388672,9956900
2010-11-11,112.9000015258789,113.26000213623047,112.52999877929688,113.08000183105469,81.07239532470703,5517900
2010-11-12,112.45999908447266,112.98999786376953,111.6500015258789,112.16000366210938,80.41276550292969,8695800
2010-11-15,112.31999969482422,113.02999877929688,112.18000030517578,112.25,80.47733306884766,6607300
2010-11-16,111.58999633789062,111.73999786376953,110.06999969482422,110.5,79.22265625,9492400
2010-11-17,110.63999938964844,110.79000091552734,110.26000213623047,110.44000244140625,79.17964172363281,5558800
2010-11-18,111.36000061035156,112.37000274658203,111.3499984741211,112.1500015258789,80.40557098388672,7154500
2010-11-19,111.66000366210938,112.05999755859375,111.18000030517578,112.01000213623047,80.56452941894531,4474300
2010-11-22,111.55000305175781,111.86000061035156,110.54000091552734,111.81999969482422,80.42788696289062,6814800
2010-11-23,110.77999877929688,110.80999755859375,109.9000015258789,110.38999938964844,79.39933013916016,6615500
2010-11-24,111.0,111.95999908447266,111.0,111.8499984741211,80.44950866699219,4288200
2010-11-26,110.94000244140625,111.3499984741211,110.63999938964844,110.63999938964844,79.57915496826172,2330100
2010-11-29,110.26000213623047,110.86000061035156,109.4000015258789,110.6500015258789,79.58639526367188,6040400
2010-11-30,109.66999816894531,110.76000213623047,109.55999755859375,110.16999816894531,79.24110412597656,8055600
2010-12-01,111.68000030517578,112.9000015258789,111.58999633789062,112.66999816894531,81.03926849365234,7312300
2010-12-02,112.7699966430664,113.87000274658203,112.75,113.73999786376953,81.8089370727539,6146200
2010-12-03,113.33999633789062,114.0199966430664,113.30999755859375,113.94000244140625,81.95270538330078,4550500
2010-12-06,113.77999877929688,114.05000305175781,113.62999725341797,113.73999786376953,81.8089370727539,6181100
2010-12-07,114.62000274658203,114.70999908447266,113.66999816894531,113.7300033569336,81.80171203613281,7617300
2010-12-08,113.69999694824219,114.08000183105469,113.44999694824219,113.88999938964844,81.91680145263672,6518700
2010-12-09,114.3499984741211,114.38999938964844,113.51000213623047,113.91999816894531,81.93828582763672,5237500
2010-12-10,114.0999984741211,114.33999633789062,113.7699966430664,114.29000091552734,82.20446014404297,8294000
2010-12-13,114.66999816894531,115.02999877929688,114.43000030517578,114.48999786376953,82.34835815429688,4756900
2010-12-14,114.62999725341797,115.37999725341797,114.58999633789062,115.01000213623047,82.72230529785156,5212500
2010-12-15,114.91000366210938,115.44000244140625,114.68000030517578,114.88999938964844,82.63602447509766,5851100
2010-12-16,114.98999786376953,115.38999938964844,114.41999816894531,115.23999786376953,82.88773345947266,8109500
2010-12-17,114.93000030517578,114.98999786376953,114.4800033569336,114.94999694824219,82.86827850341797,4621200
2010-12-20,115.13999938964844,115.1500015258789,114.37999725341797,114.75,82.72415161132812,6742100
2010-12-21,115.11000061035156,115.45999908447266,114.98999786376953,115.30999755859375,83.12779998779297,4783100
2010-12-22,115.3499984741211,115.66000366210938,115.25,115.58000183105469,83.32244873046875,3487300
2010-12-23,115.51000213623047,115.79000091552734,115.4000015258789,115.7300033569336,83.4306411743164,3578800
2010-12-27,115.36000061035156,115.63999938964844,115.1500015258789,115.54000091552734,83.29366302490234,4138600
2010-12-28,115.7699966430664,115.87999725341797,115.33999633789062,115.79000091552734,83.4738540649414,4738400
2010-12-29,115.70999908447266,115.9800033569336,115.62000274658203,115.6500015258789,83.5518569946289,6621900
2010-12-30,115.52999877929688,115.70999908447266,115.26000213623047,115.44999694824219,83.40741729736328,6599100
2010-12-31,115.31999969482422,115.7300033569336,115.04000091552734,115.62999725341797,83.53746032714844,3725200
2011-01-03,116.41000366210938,116.86000061035156,116.36000061035156,116.41000366210938,84.10094451904297,9108900
2011-01-04,116.70999908447266,116.7300033569336,116.11000061035156,116.63999938964844,84.2671127319336,9775600
2011-01-05,116.45999908447266,117.19000244140625,116.30000305175781,117.04000091552734,84.55610656738281,7567800
2011-01-06,117.13999938964844,117.19000244140625,116.5,116.77999877929688,84.36827850341797,7161600
2011-01-07,116.91000366210938,117.0999984741211,115.81999969482422,116.56999969482422,84.21656036376953,9249800
2011-01-10,116.16000366210938,116.33999633789062,115.55999755859375,116.19999694824219,83.94927978515625,6166700
2011-01-11,116.62999725341797,116.86000061035156,116.16999816894531,116.55000305175781,84.20210266113281,5122600
2011-01-12,117.1500015258789,117.6500015258789,117.01000213623047,117.4000015258789,84.8161849975586,5255800
2011-01-13,117.37000274658203,117.37999725341797,116.81999969482422,117.19999694824219,84.67169189453125,6056800
2011-01-14,116.87999725341797,117.7699966430664,116.80999755859375,117.69000244140625,85.02576446533203,5885800
2011-01-18,117.76000213623047,118.43000030517578,117.73999786376953,118.2300033569336,85.41578674316406,4665700
2011-01-19,118.3499984741211,118.48999786376953,117.86000061035156,118.16000366210938,85.36527252197266,9080300
2011-01-20,117.83999633789062,118.33999633789062,117.33000183105469,118.12000274658203,85.33636474609375,10935600
2011-01-21,118.70999908447266,118.80000305175781,117.97000122070312,118.45999908447266,85.68643951416016,9663000
2011-01-24,118.36000061035156,119.58000183105469,118.33999633789062,119.55999755859375,86.4821548461914,12299400
2011-01-25,119.30000305175781,119.58999633789062,118.70999908447266,119.48999786376953,86.43148040771484,10474000
2011-01-26,119.55000305175781,119.94000244140625,119.33999633789062,119.61000061035156,86.5182876586914,9154100
2011-01-27,119.62000274658203,119.93000030517578,119.44999694824219,119.63999938964844,86.5400161743164,7393200
2011-01-28,119.66000366210938,119.86000061035156,117.76000213623047,118.0199966430664,85.36819458007812,17156100
2011-01-31,118.25,118.6500015258789,117.87999725341797,118.5999984741211,85.78766632080078,8965000
2011-02-01,119.16000366210938,120.2300033569336,119.08000183105469,120.08999633789062,86.86552429199219,7626900
2011-02-02,119.88999938964844,120.31999969482422,119.88999938964844,120.0999984741211,86.87276458740234,4231200
2011-02-03,120.02999877929688,120.56999969482422,119.55999755859375,120.37000274658203,87.06803894042969,6338100
2011-02-04,120.37000274658203,120.69000244140625,120.0199966430664,120.69000244140625,87.29949951171875,5191300
2011-02-07,120.87999725341797,121.6500015258789,120.8499984741211,121.3499984741211,87.77693939208984,7317100
